pdbid,pK_predicted,t_prep_s,t_inf_s,t_tot_s,Model,pK_true
2cbv,4.705,,6.82132363319397,6.82132363319397,deltaLinF9XGB,5.48
4u4s,4.388,,7.893821716308594,7.893821716308594,deltaLinF9XGB,2.92
4eky,4.521,,26.049075841903687,26.049075841903687,deltaLinF9XGB,3.52
4ih5,3.847,,8.535487651824951,8.535487651824951,deltaLinF9XGB,4.11
3d4z,5.046,,14.473549127578735,14.473549127578735,deltaLinF9XGB,4.89
3nw9,7.68,,3.962273120880127,3.962273120880127,deltaLinF9XGB,9.0
4agp,4.462,,4.395575046539307,4.395575046539307,deltaLinF9XGB,4.69
5c28,3.623,,5.394543886184692,5.394543886184692,deltaLinF9XGB,5.66
3ejr,6.61,,14.52164101600647,14.52164101600647,deltaLinF9XGB,8.57
3d6q,3.532,,3.0253806114196777,3.0253806114196777,deltaLinF9XGB,3.76
2xj7,5.872,,19.490785360336304,19.490785360336304,deltaLinF9XGB,6.66
2br1,5.68,,4.88620924949646,4.88620924949646,deltaLinF9XGB,5.14
4djv,7.345,,6.026455640792847,6.026455640792847,deltaLinF9XGB,6.72
3f3d,5.106,,14.43347668647766,14.43347668647766,deltaLinF9XGB,7.16
4eor,7.318,,8.544127225875854,8.544127225875854,deltaLinF9XGB,6.3
2v7a,7.469,,5.197005271911621,5.197005271911621,deltaLinF9XGB,8.3
3ge7,8.462,,9.653800964355469,9.653800964355469,deltaLinF9XGB,8.7
2zcq,7.457,,5.230757713317871,5.230757713317871,deltaLinF9XGB,8.82
3ueu,5.186,,5.240152359008789,5.240152359008789,deltaLinF9XGB,5.24
4agq,4.537,,4.061771631240845,4.061771631240845,deltaLinF9XGB,5.01
2wn9,6.009,,15.746637344360352,15.746637344360352,deltaLinF9XGB,8.52
4cr9,3.746,,7.73099946975708,7.73099946975708,deltaLinF9XGB,4.1
4qd6,4.472,,5.276578426361084,5.276578426361084,deltaLinF9XGB,8.64
3aru,3.759,,8.64350438117981,8.64350438117981,deltaLinF9XGB,3.22
3f3e,5.744,,14.598169326782228,14.598169326782228,deltaLinF9XGB,7.7
2xb8,6.271,,24.931026697158813,24.931026697158813,deltaLinF9XGB,7.59
4ea2,5.975,,5.074483633041382,5.074483633041382,deltaLinF9XGB,6.44
1z9g,5.151,,5.232138395309448,5.232138395309448,deltaLinF9XGB,5.64
1ps3,4.98,,15.46463918685913,15.46463918685913,deltaLinF9XGB,2.28
2w4x,4.656,,8.723065376281738,8.723065376281738,deltaLinF9XGB,4.85
4gr0,7.366,,4.123267650604248,4.123267650604248,deltaLinF9XGB,9.55
2zcr,7.112,,5.434772729873657,5.434772729873657,deltaLinF9XGB,6.87
3uev,5.873,,5.432819128036499,5.432819128036499,deltaLinF9XGB,5.89
3p5o,6.963,,3.3368730545043945,3.3368730545043945,deltaLinF9XGB,7.3
2x00,8.033,,16.493107795715332,16.493107795715332,deltaLinF9XGB,11.33
2p15,9.788,,7.80700421333313,7.80700421333313,deltaLinF9XGB,10.3
4kzq,5.537,,4.106731414794922,4.106731414794922,deltaLinF9XGB,6.1
3acw,7.231,,5.364903211593628,5.364903211593628,deltaLinF9XGB,4.76
1gpn,7.054,,7.989969253540039,7.989969253540039,deltaLinF9XGB,6.48
3utu,7.913,,4.794248104095459,4.794248104095459,deltaLinF9XGB,10.92
4bkt,4.026,,6.099263906478882,6.099263906478882,deltaLinF9XGB,3.62
3u8k,7.051,,15.841553926467896,15.841553926467896,deltaLinF9XGB,8.66
3arv,5.696,,8.29049563407898,8.29049563407898,deltaLinF9XGB,5.64
3n86,6.706,,23.98782730102539,23.98782730102539,deltaLinF9XGB,5.64
2v00,4.208,,5.205495595932007,5.205495595932007,deltaLinF9XGB,3.66
2iwx,7.219,,4.503426551818848,4.503426551818848,deltaLinF9XGB,6.68
4ty7,7.786,,4.5478456020355225,4.5478456020355225,deltaLinF9XGB,9.52
3bv9,7.319,,5.261480331420898,5.261480331420898,deltaLinF9XGB,5.36
5tmn,7.51,,9.438785314559937,9.438785314559937,deltaLinF9XGB,8.04
3fur,8.086,,4.841498851776123,4.841498851776123,deltaLinF9XGB,8.0
3syr,5.068,,25.355446338653564,25.355446338653564,deltaLinF9XGB,5.1
3jya,6.249,,4.912925481796265,4.912925481796265,deltaLinF9XGB,6.89
4owm,3.163,,8.792789220809937,8.792789220809937,deltaLinF9XGB,2.96
2qbp,6.036,,5.349193572998047,5.349193572998047,deltaLinF9XGB,8.4
3g31,1.833,,5.174574613571167,5.174574613571167,deltaLinF9XGB,2.89
4ogj,5.226,,3.19693922996521,3.19693922996521,deltaLinF9XGB,6.79
3bgz,7.147,,5.078104972839356,5.078104972839356,deltaLinF9XGB,6.26
3e92,8.697,,6.691960334777832,6.691960334777832,deltaLinF9XGB,8.0
3kr8,7.155,,4.284046649932861,4.284046649932861,deltaLinF9XGB,8.1
2ymd,5.383,,36.8450984954834,36.8450984954834,deltaLinF9XGB,3.16
3b5r,7.931,,4.803682327270508,4.803682327270508,deltaLinF9XGB,8.77
3u9q,4.75,,4.94149112701416,4.94149112701416,deltaLinF9XGB,4.38
4abg,4.228,,4.085914373397827,4.085914373397827,deltaLinF9XGB,3.57
3fcq,4.041,,4.958982229232788,4.958982229232788,deltaLinF9XGB,2.77
4x6p,8.771,,4.341262102127075,4.341262102127075,deltaLinF9XGB,8.3
2qbq,6.17,,5.358713388442993,5.358713388442993,deltaLinF9XGB,7.44
2r9w,5.128,,5.557657957077026,5.557657957077026,deltaLinF9XGB,5.1
1z95,8.166,,4.608171463012695,4.608171463012695,deltaLinF9XGB,7.12
3b68,8.043,,4.972789287567139,4.972789287567139,deltaLinF9XGB,8.4
3fv1,8.716,,4.748773813247681,4.748773813247681,deltaLinF9XGB,9.3
3arp,5.792,,8.413192987442017,8.413192987442017,deltaLinF9XGB,7.15
3dx2,5.256,,15.288591861724854,15.288591861724854,deltaLinF9XGB,6.82
4cra,6.93,,4.385926723480225,4.385926723480225,deltaLinF9XGB,7.22
4dli,5.304,,5.668550491333008,5.668550491333008,deltaLinF9XGB,5.62
4j3l,7.242,,4.224535226821899,4.224535226821899,deltaLinF9XGB,7.8
4f9w,7.229,,5.695144891738892,5.695144891738892,deltaLinF9XGB,6.94
3qqs,4.627,,5.158884763717651,5.158884763717651,deltaLinF9XGB,5.82
1u1b,4.496,,3.5971932411193848,3.5971932411193848,deltaLinF9XGB,7.8
1eby,8.299,,4.0573039054870605,4.0573039054870605,deltaLinF9XGB,9.7
4qac,8.732,,15.910866022109984,15.910866022109984,deltaLinF9XGB,9.4
4ciw,5.422,,22.134522676467896,22.134522676467896,deltaLinF9XGB,4.82
2qbr,5.532,,5.567715883255005,5.567715883255005,deltaLinF9XGB,6.33
4mme,6.814,,8.307480096817017,8.307480096817017,deltaLinF9XGB,6.5
2wtv,7.547,,5.093427419662476,5.093427419662476,deltaLinF9XGB,8.74
3fv2,8.11,,5.098578453063965,5.098578453063965,deltaLinF9XGB,8.11
1bzc,5.093,,5.037607192993164,5.037607192993164,deltaLinF9XGB,4.92
3arq,4.815,,8.01871919631958,8.01871919631958,deltaLinF9XGB,6.4
3u8n,7.446,,16.51148295402527,16.51148295402527,deltaLinF9XGB,10.17
3f3a,4.899,,15.276371955871582,15.276371955871582,deltaLinF9XGB,4.19
3g0w,8.426,,4.850104808807373,4.850104808807373,deltaLinF9XGB,9.52
4tmn,7.61,,9.061328649520874,9.061328649520874,deltaLinF9XGB,10.17
3dd0,7.53,,4.938360929489136,4.938360929489136,deltaLinF9XGB,9.0
2j7h,6.129,,6.712340354919434,6.712340354919434,deltaLinF9XGB,7.19
4twp,7.542,,5.106229066848755,5.106229066848755,deltaLinF9XGB,10.0
3ehy,4.933,,3.766308069229126,3.766308069229126,deltaLinF9XGB,5.85
3oe4,5.934,,4.461999416351318,4.461999416351318,deltaLinF9XGB,7.47
3pww,7.559,,5.039798259735107,5.039798259735107,deltaLinF9XGB,7.32
3zt2,4.768,,5.1742637157440186,5.1742637157440186,deltaLinF9XGB,2.84
3up2,6.669,,5.036437749862671,5.036437749862671,deltaLinF9XGB,7.4
4jfs,5.385,,6.990344524383545,6.990344524383545,deltaLinF9XGB,5.27
2xys,7.997,,16.16401433944702,16.16401433944702,deltaLinF9XGB,7.42
4ddk,3.107,,8.619087219238281,8.619087219238281,deltaLinF9XGB,2.29
1s38,5.536,,5.912810564041138,5.912810564041138,deltaLinF9XGB,5.15
1o0h,4.105,,3.221991777420044,3.221991777420044,deltaLinF9XGB,5.92
2y5h,7.586,,5.233418941497803,5.233418941497803,deltaLinF9XGB,5.79
2vw5,7.218,,4.447407007217407,4.447407007217407,deltaLinF9XGB,8.52
3oe5,6.1,,4.311246395111084,4.311246395111084,deltaLinF9XGB,6.88
3g2z,2.75,,4.459972620010376,4.459972620010376,deltaLinF9XGB,2.36
1y6r,8.164,,6.598166942596436,6.598166942596436,deltaLinF9XGB,10.11
2yki,9.124,,4.489169359207153,4.489169359207153,deltaLinF9XGB,9.46
1q8t,5.101,,6.775851726531982,6.775851726531982,deltaLinF9XGB,4.76
4de1,5.06,,4.456965446472168,4.456965446472168,deltaLinF9XGB,5.96
4dld,5.91,,8.366316080093384,8.366316080093384,deltaLinF9XGB,5.82
3uri,6.184,,5.241747617721558,5.241747617721558,deltaLinF9XGB,9.0
2xdl,5.091,,7.237769603729248,7.237769603729248,deltaLinF9XGB,3.1
2xii,7.842,,7.155653476715088,7.155653476715088,deltaLinF9XGB,7.2
2wer,7.738,,7.555366992950439,7.555366992950439,deltaLinF9XGB,7.05
2yfe,6.127,,5.272733449935913,5.272733449935913,deltaLinF9XGB,6.63
1g2k,8.03,,4.20690393447876,4.20690393447876,deltaLinF9XGB,7.96
1e66,7.668,,14.909369468688965,14.909369468688965,deltaLinF9XGB,9.89
3coy,6.545,,8.47508692741394,8.47508692741394,deltaLinF9XGB,6.02
3udh,4.243,,6.519593000411987,6.519593000411987,deltaLinF9XGB,2.85
1q8u,6.58,,6.515003681182861,6.515003681182861,deltaLinF9XGB,5.96
2xbv,8.273,,5.122351169586182,5.122351169586182,deltaLinF9XGB,8.43
4de2,4.978,,4.616965532302856,4.616965532302856,deltaLinF9XGB,4.12
1pxn,6.817,,5.439457416534424,5.439457416534424,deltaLinF9XGB,7.15
3twp,3.13,,5.423030614852905,5.423030614852905,deltaLinF9XGB,3.92
4rfm,8.493,,4.742266893386841,4.742266893386841,deltaLinF9XGB,10.05
1ydt,6.964,,6.157961845397949,6.157961845397949,deltaLinF9XGB,7.32
3zso,4.975,,5.442716360092163,5.442716360092163,deltaLinF9XGB,5.12
1nc1,6.512,,6.788397789001465,6.788397789001465,deltaLinF9XGB,6.12
1oyt,7.577,,5.148524284362793,5.148524284362793,deltaLinF9XGB,7.24
1r5y,5.055,,5.894797325134277,5.894797325134277,deltaLinF9XGB,6.46
3b65,8.137,,4.742938280105591,4.742938280105591,deltaLinF9XGB,9.27
3nx7,6.333,,3.896101713180542,3.896101713180542,deltaLinF9XGB,8.1
3coz,5.905,,8.075258255004883,8.075258255004883,deltaLinF9XGB,5.57
4llx,2.959,,5.780909538269043,5.780909538269043,deltaLinF9XGB,2.89
4de3,4.987,,4.328009843826294,4.328009843826294,deltaLinF9XGB,5.52
1uto,2.187,,3.928255796432495,3.928255796432495,deltaLinF9XGB,2.27
1p1q,4.616,,7.998355865478516,7.998355865478516,deltaLinF9XGB,4.89
1yc1,7.381,,4.560441255569458,4.560441255569458,deltaLinF9XGB,6.17
2hb1,3.531,,5.271716594696045,5.271716594696045,deltaLinF9XGB,3.8
4j28,4.704,,7.2500319480896,7.2500319480896,deltaLinF9XGB,5.7
1sqa,6.418,,4.575270175933838,4.575270175933838,deltaLinF9XGB,9.21
3wz8,5.769,,4.980139255523682,4.980139255523682,deltaLinF9XGB,5.82
3gy4,3.887,,4.099019289016724,4.099019289016724,deltaLinF9XGB,5.1
3gbb,7.071,,4.859831809997559,4.859831809997559,deltaLinF9XGB,6.9
4lzs,4.149,,3.829434156417847,3.829434156417847,deltaLinF9XGB,4.8
3kgp,3.037,,4.848663806915283,4.848663806915283,deltaLinF9XGB,2.57
2j78,5.24,,6.989062547683716,6.989062547683716,deltaLinF9XGB,6.42
3gv9,2.624,,5.501291513442993,5.501291513442993,deltaLinF9XGB,2.12
3kwa,3.617,,4.624066352844238,4.624066352844238,deltaLinF9XGB,4.08
1nc3,5.605,,6.691894292831421,6.691894292831421,deltaLinF9XGB,5.0
4pcs,5.374,,7.225363254547119,7.225363254547119,deltaLinF9XGB,7.85
4j21,6.899,,4.2091615200042725,4.2091615200042725,deltaLinF9XGB,7.41
2wbg,6.361,,13.066893815994264,13.066893815994264,deltaLinF9XGB,4.45
1nvq,8.632,,5.057473421096802,5.057473421096802,deltaLinF9XGB,8.25
2vkm,7.9,,6.43101167678833,6.43101167678833,deltaLinF9XGB,8.74
1lpg,6.832,,4.407842397689819,4.407842397689819,deltaLinF9XGB,7.09
5aba,3.562,,4.541245460510254,4.541245460510254,deltaLinF9XGB,2.98
1mq6,8.864,,5.179081916809082,5.179081916809082,deltaLinF9XGB,11.15
3pxf,4.448,,5.724910736083984,5.724910736083984,deltaLinF9XGB,4.43
4f09,7.235,,5.740687370300293,5.740687370300293,deltaLinF9XGB,6.7
4gkm,5.124,,9.11700701713562,9.11700701713562,deltaLinF9XGB,5.17
1z6e,8.419,,5.151643991470337,5.151643991470337,deltaLinF9XGB,9.72
3ao4,4.002,,4.634031295776367,4.634031295776367,deltaLinF9XGB,2.07
2zy1,6.525,,5.563873052597046,5.563873052597046,deltaLinF9XGB,7.4
4eo8,6.708,,8.509564399719238,8.509564399719238,deltaLinF9XGB,8.15
4w9l,5.714,,5.591284513473511,5.591284513473511,deltaLinF9XGB,5.02
4gid,8.439,,6.156877040863037,6.156877040863037,deltaLinF9XGB,10.77
1w4o,3.86,,3.077730417251587,3.077730417251587,deltaLinF9XGB,5.22
3ivg,5.575,,8.320815086364746,8.320815086364746,deltaLinF9XGB,4.3
3b27,5.132,,4.2194695472717285,4.2194695472717285,deltaLinF9XGB,5.16
3r88,3.12,,9.242202281951904,9.242202281951904,deltaLinF9XGB,4.82
3dx1,4.769,,14.792946100234984,14.792946100234984,deltaLinF9XGB,3.58
4ivb,7.872,,6.207287788391113,6.207287788391113,deltaLinF9XGB,8.72
2xnb,8.022,,5.323035955429077,5.323035955429077,deltaLinF9XGB,6.83
3tsk,6.133,,3.5945544242858887,3.5945544242858887,deltaLinF9XGB,7.17
2pog,7.708,,7.467581748962402,7.467581748962402,deltaLinF9XGB,9.54
4e6q,6.995,,5.951634883880615,5.951634883880615,deltaLinF9XGB,8.36
4ddh,3.825,,8.05573558807373,8.05573558807373,deltaLinF9XGB,3.32
1o5b,4.746,,4.4803197383880615,4.4803197383880615,deltaLinF9XGB,5.77
4m0z,6.52,,5.69870662689209,5.69870662689209,deltaLinF9XGB,5.19
3lka,3.674,,3.918921947479248,3.918921947479248,deltaLinF9XGB,2.82
3l7b,3.985,,25.59051394462585,25.59051394462585,deltaLinF9XGB,2.4
4ivc,8.526,,5.603401184082031,5.603401184082031,deltaLinF9XGB,10.0
3u5j,5.755,,3.744265079498291,3.744265079498291,deltaLinF9XGB,5.61
1h22,7.992,,7.816947221755981,7.816947221755981,deltaLinF9XGB,9.1
3jvr,4.025,,4.778309345245361,4.778309345245361,deltaLinF9XGB,5.72
4k18,7.284,,5.025874137878418,5.025874137878418,deltaLinF9XGB,8.96
3gc5,6.836,,10.650744915008543,10.650744915008543,deltaLinF9XGB,7.26
2vvn,6.491,,10.434818506240845,10.434818506240845,deltaLinF9XGB,7.3
2w66,5.718,,9.774056434631348,9.774056434631348,deltaLinF9XGB,4.05
4ivd,8.368,,5.348383665084839,5.348383665084839,deltaLinF9XGB,9.52
3ozs,6.141,,4.765638589859009,4.765638589859009,deltaLinF9XGB,5.33
4jsz,1.905,,4.816624402999878,4.816624402999878,deltaLinF9XGB,2.3
1h23,7.204,,8.19683313369751,8.19683313369751,deltaLinF9XGB,8.35
3jvs,4.908,,5.023181915283203,5.023181915283203,deltaLinF9XGB,6.54
1owh,5.608,,4.492866516113281,4.492866516113281,deltaLinF9XGB,7.4
5a7b,4.192,,4.212676048278809,4.212676048278809,deltaLinF9XGB,3.57
3wtj,7.134,,6.920754909515381,6.920754909515381,deltaLinF9XGB,6.53
3k5v,5.853,,5.232076168060303,5.232076168060303,deltaLinF9XGB,6.3
3ebp,5.72,,25.995636224746704,25.995636224746704,deltaLinF9XGB,5.91
1a30,6.4901714,,0.0870367065072059,,Dynaformer,4.3
1bcu,3.4539688,,0.0870367065072059,,Dynaformer,3.28
1bzc,5.1835995,,0.0870367065072059,,Dynaformer,4.92
1c5z,3.4264991,,0.0870367065072059,,Dynaformer,4.01
1e66,8.746525,,0.0870367065072059,,Dynaformer,9.89
1eby,8.918804,,0.0870367065072059,,Dynaformer,9.7
1g2k,8.128745,,0.0870367065072059,,Dynaformer,7.96
1gpk,7.182493,,0.0870367065072059,,Dynaformer,5.37
1gpn,6.681933,,0.0870367065072059,,Dynaformer,6.48
1h22,8.895399,,0.0870367065072059,,Dynaformer,9.1
1h23,8.3129635,,0.0870367065072059,,Dynaformer,8.35
1k1i,6.6903434,,0.0870367065072059,,Dynaformer,6.58
1lpg,7.2062807,,0.0870367065072059,,Dynaformer,7.09
1mq6,9.141137,,0.0870367065072059,,Dynaformer,11.15
1nc1,6.416065,,0.0870367065072059,,Dynaformer,6.12
1nc3,4.9994226,,0.0870367065072059,,Dynaformer,5.0
1nvq,8.135973,,0.0107696931809186,,Dynaformer,8.25
1o0h,6.2627816,,0.0107696931809186,,Dynaformer,5.92
1o3f,7.868372,,0.0107696931809186,,Dynaformer,7.96
1o5b,4.689626,,0.0107696931809186,,Dynaformer,5.77
1owh,5.9806094,,0.0107696931809186,,Dynaformer,7.4
1oyt,7.948549,,0.0107696931809186,,Dynaformer,7.24
1p1n,7.0209904,,0.0107696931809186,,Dynaformer,6.8
1p1q,6.5137744,,0.0107696931809186,,Dynaformer,4.89
1ps3,5.3621464,,0.0107696931809186,,Dynaformer,2.28
1pxn,7.467581,,0.0107696931809186,,Dynaformer,7.15
1q8t,6.5765357,,0.0107696931809186,,Dynaformer,4.76
1q8u,7.6103096,,0.0107696931809186,,Dynaformer,5.96
1qf1,7.1448975,,0.0107696931809186,,Dynaformer,7.32
1qkt,6.9556828,,0.0107696931809186,,Dynaformer,9.04
1r5y,7.665912,,0.0107696931809186,,Dynaformer,6.46
1s38,6.1768627,,0.0107696931809186,,Dynaformer,5.15
1sqa,7.3693953,,0.0841995533555746,,Dynaformer,9.21
1syi,6.066801,,0.0841995533555746,,Dynaformer,5.44
1u1b,7.647375,,0.0841995533555746,,Dynaformer,7.8
1uto,2.3173332,,0.0841995533555746,,Dynaformer,2.27
1vso,3.8756669,,0.0841995533555746,,Dynaformer,4.72
1w4o,4.924224,,0.0841995533555746,,Dynaformer,5.22
1y6r,10.625639,,0.0841995533555746,,Dynaformer,10.11
1yc1,5.720105,,0.0841995533555746,,Dynaformer,6.17
1ydr,6.6590667,,0.0841995533555746,,Dynaformer,5.52
1ydt,6.4876013,,0.0841995533555746,,Dynaformer,7.32
1z6e,7.9997087,,0.0841995533555746,,Dynaformer,9.72
1z95,6.9366755,,0.0841995533555746,,Dynaformer,7.12
1z9g,5.207174,,0.0841995533555746,,Dynaformer,5.64
2al5,6.9765377,,0.0841995533555746,,Dynaformer,8.4
2br1,5.9983025,,0.0841995533555746,,Dynaformer,5.14
2brb,5.5589004,,0.0841995533555746,,Dynaformer,4.86
2c3i,7.984089,,0.009235905483365,,Dynaformer,7.6
2cbv,5.454457,,0.009235905483365,,Dynaformer,5.48
2cet,9.431269,,0.009235905483365,,Dynaformer,8.02
2fvd,8.243262,,0.009235905483365,,Dynaformer,8.52
2fxs,5.6744633,,0.009235905483365,,Dynaformer,6.06
2hb1,4.205196,,0.009235905483365,,Dynaformer,3.8
2iwx,6.124987,,0.009235905483365,,Dynaformer,6.68
2j78,5.7440076,,0.009235905483365,,Dynaformer,6.42
2j7h,6.348868,,0.009235905483365,,Dynaformer,7.19
2p15,8.297624,,0.009235905483365,,Dynaformer,10.3
2p4y,7.115564,,0.009235905483365,,Dynaformer,9.0
2pog,9.473163,,0.009235905483365,,Dynaformer,9.54
2qbp,6.879982,,0.009235905483365,,Dynaformer,8.4
2qbq,6.9386134,,0.009235905483365,,Dynaformer,7.44
2qbr,6.070951,,0.009235905483365,,Dynaformer,6.33
2qe4,9.488513,,0.009235905483365,,Dynaformer,7.96
2qnq,6.849657,,0.0175359323620796,,Dynaformer,6.11
2r9w,4.274275,,0.0175359323620796,,Dynaformer,5.1
2v00,4.469636,,0.0175359323620796,,Dynaformer,3.66
2v7a,8.159668,,0.0175359323620796,,Dynaformer,8.3
2vkm,7.6377487,,0.0175359323620796,,Dynaformer,8.74
2vvn,7.363987,,0.0175359323620796,,Dynaformer,7.3
2vw5,7.00468,,0.0175359323620796,,Dynaformer,8.52
2w4x,5.873125,,0.0175359323620796,,Dynaformer,4.85
2w66,5.6270843,,0.0175359323620796,,Dynaformer,4.05
2wbg,6.8579555,,0.0175359323620796,,Dynaformer,4.45
2wca,7.1055574,,0.0175359323620796,,Dynaformer,5.6
2weg,6.125533,,0.0175359323620796,,Dynaformer,6.5
2wer,7.1364083,,0.0175359323620796,,Dynaformer,7.05
2wn9,7.5533185,,0.0175359323620796,,Dynaformer,8.52
2wnc,5.6300235,,0.0175359323620796,,Dynaformer,6.32
2wtv,9.508597,,0.0175359323620796,,Dynaformer,8.74
2wvt,6.5342298,,0.0135646238923072,,Dynaformer,6.12
2x00,10.759188,,0.0135646238923072,,Dynaformer,11.33
2xb8,6.503852,,0.0135646238923072,,Dynaformer,7.59
2xbv,8.068196,,0.0135646238923072,,Dynaformer,8.43
2xdl,6.338322,,0.0135646238923072,,Dynaformer,3.1
2xii,8.047213,,0.0135646238923072,,Dynaformer,7.2
2xj7,4.790333,,0.0135646238923072,,Dynaformer,6.66
2xnb,6.943892,,0.0135646238923072,,Dynaformer,6.83
2xys,9.318953,,0.0135646238923072,,Dynaformer,7.42
2y5h,7.1813326,,0.0135646238923072,,Dynaformer,5.79
2yfe,7.0351663,,0.0135646238923072,,Dynaformer,6.63
2yge,5.757043,,0.0135646238923072,,Dynaformer,5.06
2yki,6.3747487,,0.0135646238923072,,Dynaformer,9.46
2ymd,7.1000032,,0.0135646238923072,,Dynaformer,3.16
2zb1,8.112271,,0.0135646238923072,,Dynaformer,6.32
2zcq,5.9254827,,0.0135646238923072,,Dynaformer,8.82
2zcr,7.0618157,,0.0141790173947811,,Dynaformer,6.87
2zda,8.451317,,0.0141790173947811,,Dynaformer,8.4
2zy1,6.659261,,0.0141790173947811,,Dynaformer,7.4
3acw,6.3311434,,0.0141790173947811,,Dynaformer,4.76
3ag9,6.8119416,,0.0141790173947811,,Dynaformer,8.05
3ao4,3.837561,,0.0141790173947811,,Dynaformer,2.07
3arp,7.1146455,,0.0141790173947811,,Dynaformer,7.15
3arq,7.0321355,,0.0141790173947811,,Dynaformer,6.4
3aru,3.4259903,,0.0141790173947811,,Dynaformer,3.22
3arv,6.9893885,,0.0141790173947811,,Dynaformer,5.64
3ary,5.9252753,,0.0141790173947811,,Dynaformer,6.0
3b1m,6.8077474,,0.0141790173947811,,Dynaformer,8.48
3b27,4.6818275,,0.0141790173947811,,Dynaformer,5.16
3b5r,7.3069987,,0.0141790173947811,,Dynaformer,8.77
3b65,7.8071737,,0.0141790173947811,,Dynaformer,9.27
3b68,8.127089,,0.0141790173947811,,Dynaformer,8.4
3bgz,7.460291,,0.0080774761736392,,Dynaformer,6.26
3bv9,6.898643,,0.0080774761736392,,Dynaformer,5.36
3cj4,5.5059752,,0.0080774761736392,,Dynaformer,6.51
3coy,7.000442,,0.0080774761736392,,Dynaformer,6.02
3coz,6.739845,,0.0080774761736392,,Dynaformer,5.57
3d4z,5.3416786,,0.0080774761736392,,Dynaformer,4.89
3d6q,3.9396732,,0.0080774761736392,,Dynaformer,3.76
3dd0,8.234104,,0.0080774761736392,,Dynaformer,9.0
3dx1,6.7278557,,0.0080774761736392,,Dynaformer,3.58
3dx2,6.763941,,0.0080774761736392,,Dynaformer,6.82
